prefix,path,method,tags,summary,description,operation_id,path_params,required_query_params,optional_query_params,request_body_content_types,request_body_schema,success_codes,success_response_schema,notes
ledger,/ledger/voucher/openingBalance,DELETE,ledger/voucher/openingBalance,[BETA] Delete the opening balance. The correction voucher will also be deleted,,LedgerVoucherOpeningBalance_delete,,,,,,204,204:application/json,BETA
ledger,/ledger/voucher/openingBalance,GET,ledger/voucher/openingBalance,[BETA] Get the voucher for the opening balance.,,LedgerVoucherOpeningBalance_get,,,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperVoucher,BETA
ledger,/ledger/voucher/openingBalance,POST,ledger/voucher/openingBalance,"[BETA] Add an opening balance on the given date. All movements before this date will be 'zeroed out' in a separate correction voucher. The opening balance must have the first day of a month as the date, and it's also recommended to have the first day of the year as the date. If the postings provided don't balance the voucher, the difference will automatically be posted to a help account",,LedgerVoucherOpeningBalance_post,,,fields (Fields filter pattern),application/json; charset=utf-8,application/json; charset=utf-8:OpeningBalance,201,201:application/json:ResponseWrapperVoucher,BETA
ledger,/ledger/voucher/openingBalance/>correctionVoucher,GET,ledger/voucher/openingBalance,[BETA] Get the correction voucher for the opening balance.,,LedgerVoucherOpeningBalanceCorrectionVoucher_correctionVoucher,,,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperVoucher,BETA
ledger,/ledger/voucher/{id},DELETE,ledger/voucher,Delete voucher by ID.,,LedgerVoucher_delete,id (Element ID),,,,,204,204:application/json,
ledger,/ledger/voucher/{id},GET,ledger/voucher,Get voucher by ID.,,LedgerVoucher_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperVoucher,
ledger,/ledger/voucher/{id},PUT,ledger/voucher,Update voucher. Postings with guiRow==0 will be deleted and regenerated.,,LedgerVoucher_put,id (Element ID),,"sendToLedger (Should the voucher be sent to ledger? Requires the ""Advanced Voucher"" permission.)",application/json; charset=utf-8,application/json; charset=utf-8:Voucher,200,200:application/json:ResponseWrapperVoucher,
ledger,/ledger/voucher/{id}/:reverse,PUT,ledger/voucher,"Reverses the voucher, and returns the reversed voucher. Supports reversing most voucher types, except salary transactions.",,LedgerVoucherReverse_reverse,id (ID of voucher that should be reversed.),date (Reverse voucher date),,,,200,200:application/json:ResponseWrapperVoucher,
ledger,/ledger/voucher/{id}/:sendToInbox,PUT,ledger/voucher,Send voucher to inbox.,,LedgerVoucherSendToInbox_sendToInbox,id (ID of voucher that should be sent to inbox.),,version (Version of voucher that should be sent to inbox.); comment (Description of why the voucher was rejected. This parameter is only used if the approval feature is enabled.),,,200,200:application/json:ResponseWrapperVoucher,
ledger,/ledger/voucher/{id}/:sendToLedger,PUT,ledger/voucher,Send voucher to ledger.,,LedgerVoucherSendToLedger_sendToLedger,id (ID of voucher that should be sent to ledger.),,version (Version of voucher that should be sent to ledger.); number (Voucher number to use. If omitted or 0 the system will assign the number.),,,200,200:application/json:ResponseWrapperVoucher,
ledger,/ledger/voucher/{id}/options,GET,ledger/voucher,Returns a data structure containing meta information about operations that are available for this voucher. Currently only implemented for DELETE: It is possible to check if the voucher is deletable.,,LedgerVoucherOptions_options,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperVoucherOptions,
ledger,/ledger/voucher/{voucherId}/attachment,DELETE,ledger/voucher,Delete attachment.,,LedgerVoucherAttachment_deleteAttachment,voucherId (ID of voucher containing the attachment to delete.),,"version (Version of voucher containing the attachment to delete.); sendToInbox (Should the attachment be sent to inbox rather than deleted?); split (If sendToInbox is true, should the attachment be split into one voucher per page?)",,,204,204:application/json,
ledger,/ledger/voucher/{voucherId}/attachment,POST,ledger/voucher,"Upload attachment to voucher. If the voucher already has an attachment the content will be appended to the existing attachment as new PDF page(s). Valid document formats are PDF, PNG, JPEG and TIFF. Non PDF formats will be converted to PDF. Send as multipart form.",,LedgerVoucherAttachment_uploadAttachment,voucherId (Voucher ID to upload attachment to.),,,multipart/form-data,multipart/form-data:object,201,201:application/json:ResponseWrapperVoucher,
ledger,/ledger/voucher/{voucherId}/pdf,GET,ledger/voucher,Get PDF representation of voucher by ID.,,LedgerVoucherPdf_downloadPdf,voucherId (Voucher ID from which PDF is downloaded.),,,,,200,200:application/octet-stream:string,
ledger,/ledger/voucher/{voucherId}/pdf/{fileName},POST,ledger/voucher,[DEPRECATED] Use POST ledger/voucher/{voucherId}/attachment instead.,,LedgerVoucherPdf_uploadPdf,voucherId (Voucher ID to upload PDF to.); fileName (File name to store the pdf under. Will not be the same as the filename on the file returned.),,,multipart/form-data,multipart/form-data:object,200,200:application/json,DEPRECATED
ledger,/ledger/voucherType,GET,ledger/voucherType,Find voucher types corresponding with sent data.,,LedgerVoucherType_search,,,name (Containing); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseVoucherType,
ledger,/ledger/voucherType/{id},GET,ledger/voucherType,Get voucher type by ID.,,LedgerVoucherType_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperVoucherType,
municipality,/municipality,GET,municipality,Get municipalities.,,Municipality_search,,,includePayrollTaxZones (Equals); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseMunicipality,
municipality,/municipality/query,GET,municipality,[BETA] Wildcard search.,,MunicipalityQuery_query,,,id (List of IDs); query (Containing); fields (Fields filter pattern); count (Number of elements to return); from (From index); sorting (Sorting pattern),,,200,200:application/json:ListResponseMunicipality,BETA
order,/order,GET,order,Find orders corresponding with sent data.,,Order_search,,orderDateFrom (From and including); orderDateTo (To and excluding),id (List of IDs); number (Equals); customerId (List of IDs); deliveryComment (Containing); isClosed (Equals); isSubscription (Equals); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseOrder,
order,/order,POST,order,Create order.,,Order_post,,,,application/json; charset=utf-8,application/json; charset=utf-8:Order,201,201:application/json:ResponseWrapperOrder,
order,/order/:invoiceMultipleOrders,PUT,order,"[BETA] Charges a single customer invoice from multiple orders. The orders must be to the same customer, currency, due date, receiver email, attn. and smsNotificationNumber",,OrderInvoiceMultipleOrders_invoiceMultipleOrders,,"id (List of Order IDs - to the same customer, separated by comma.); invoiceDate (The invoice date)",sendToCustomer (Send invoice to customer); createBackorders (Create a backorder for all any orders that delivers less than ordered amount),,,200,200:application/json:ResponseWrapperInvoice,BETA
order,/order/list,POST,order,[BETA] Create multiple Orders with OrderLines. Max 100 at a time.,,OrderList_postList,,,,application/json; charset=utf-8,application/json; charset=utf-8:array[Order],201,201:application/json:ListResponseOrder,BETA
order,/order/orderConfirmation/{orderId}/pdf,GET,order,Get PDF representation of order by ID.,,OrderOrderConfirmationPdf_downloadPdf,orderId (Order ID from which PDF is downloaded.),,download (Equals),,,200,200:application/octet-stream:string; 200:application/pdf:string,
order,/order/orderGroup,GET,order/orderGroup,Find orderGroups corresponding with sent data.,,OrderOrderGroup_search,,,ids (List of IDs); orderIds (List of IDs); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseOrderGroup,
order,/order/orderGroup,POST,order/orderGroup,[Beta] Post orderGroup.,,OrderOrderGroup_post,,,orderLineIds (Deprecated. Put order lines in the dto instead.),application/json; charset=utf-8,application/json; charset=utf-8:OrderGroup,201,201:application/json:ResponseWrapperOrderGroup,BETA
order,/order/orderGroup,PUT,order/orderGroup,[Beta] Put orderGroup.,,OrderOrderGroup_put,,,OrderLineIds (Deprecated. Put order lines in the dto instead.); removeExistingOrderLines (Deprecated. Should existing orderLines be removed from this orderGroup. This will always happen if orderLineIds is not empty.),application/json; charset=utf-8,application/json; charset=utf-8:OrderGroup,200,200:application/json:ResponseWrapperOrderGroup,BETA
order,/order/orderGroup/{id},DELETE,order/orderGroup,Delete orderGroup by ID.,,OrderOrderGroup_delete,id (Element ID),,,,,204,204:application/json,
order,/order/orderGroup/{id},GET,order/orderGroup,"Get orderGroup by ID. A orderGroup is a way to group orderLines, and add comments and subtotals",,OrderOrderGroup_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperOrderGroup,
order,/order/orderline,POST,order/orderline,"Create order line. When creating several order lines, use /list for better performance.",,OrderOrderline_post,,,,application/json; charset=utf-8,application/json; charset=utf-8:OrderLine,201,201:application/json:ResponseWrapperOrderLine,
order,/order/orderline/list,POST,order/orderline,Create multiple order lines.,,OrderOrderlineList_postList,,,,application/json; charset=utf-8,application/json; charset=utf-8:array[OrderLine],201,201:application/json:ListResponseOrderLine,
order,/order/orderline/orderLineTemplate,GET,order/orderline,[BETA] Get order line template from order and product,,OrderOrderlineOrderLineTemplate_orderLineTemplate,,orderId (Equals); productId (Equals),fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperOrderLine,BETA
order,/order/orderline/{id},DELETE,order/orderline,[BETA] Delete order line by ID.,,OrderOrderline_delete,id (Element ID),,,,,204,204:application/json,BETA
order,/order/orderline/{id},GET,order/orderline,Get order line by ID.,,OrderOrderline_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperOrderLine,
order,/order/orderline/{id},PUT,order/orderline,[BETA] Put order line,,OrderOrderline_put,id (Element ID),,,application/json; charset=utf-8,application/json; charset=utf-8:OrderLine,200,200:application/json:ResponseWrapperOrderLine,BETA
order,/order/orderline/{id}/:pickLine,PUT,order/orderline,[BETA] Pick order line. This is only available for customers who have Logistics and who activated the available inventory functionality.,,OrderOrderlinePickLine_pickLine,id (Order line id),,"inventoryId (Optional inventory id. If no inventory is sent, default inventory will be used.); inventoryLocationId (Optional inventory location id); pickDate (Optional pick date. If not sent, current date will be used.)",,,200,200:application/json:ResponseWrapperOrderLine,BETA
